,Di,Df,Dif,density [g/cm^3],total_SA_volumetric,total_SA_gravimetric,total_POV_volumetric,total_POV_gravimetric,sum-func-chi-0-all,sum-func-chi-1-all,sum-func-chi-2-all,sum-func-chi-3-all,sum-func-Z-0-all,sum-func-Z-1-all,sum-func-Z-2-all,sum-func-Z-3-all,sum-func-I-0-all,sum-func-I-1-all,sum-func-I-2-all,sum-func-I-3-all,sum-func-T-0-all,sum-func-T-1-all,sum-func-T-2-all,sum-func-T-3-all,sum-func-S-0-all,sum-func-S-1-all,sum-func-S-2-all,sum-func-S-3-all,sum-func-alpha-0-all,sum-func-alpha-1-all,sum-func-alpha-2-all,sum-func-alpha-3-all,sum-D_func-chi-0-all,sum-D_func-chi-1-all,sum-D_func-chi-2-all,sum-D_func-chi-3-all,sum-D_func-Z-0-all,sum-D_func-Z-1-all,sum-D_func-Z-2-all,sum-D_func-Z-3-all,sum-D_func-I-0-all,sum-D_func-I-1-all,sum-D_func-I-2-all,sum-D_func-I-3-all,sum-D_func-T-0-all,sum-D_func-T-1-all,sum-D_func-T-2-all,sum-D_func-T-3-all,sum-D_func-S-0-all,sum-D_func-S-1-all,sum-D_func-S-2-all,sum-D_func-S-3-all,sum-D_func-alpha-0-all,sum-D_func-alpha-1-all,sum-D_func-alpha-2-all,sum-D_func-alpha-3-all,sum-f-lig-chi-0,sum-f-lig-chi-1,sum-f-lig-chi-2,sum-f-lig-chi-3,sum-f-lig-Z-0,sum-f-lig-Z-1,sum-f-lig-Z-2,sum-f-lig-Z-3,sum-f-lig-I-0,sum-f-lig-I-1,sum-f-lig-I-2,sum-f-lig-I-3,sum-f-lig-T-0,sum-f-lig-T-1,sum-f-lig-T-2,sum-f-lig-T-3,sum-f-lig-S-0,sum-f-lig-S-1,sum-f-lig-S-2,sum-f-lig-S-3,sum-lc-chi-0-all,sum-lc-chi-1-all,sum-lc-chi-2-all,sum-lc-chi-3-all,sum-lc-Z-0-all,sum-lc-Z-1-all,sum-lc-Z-2-all,sum-lc-Z-3-all,sum-lc-I-0-all,sum-lc-I-1-all,sum-lc-I-2-all,sum-lc-I-3-all,sum-lc-T-0-all,sum-lc-T-1-all,sum-lc-T-2-all,sum-lc-T-3-all,sum-lc-S-0-all,sum-lc-S-1-all,sum-lc-S-2-all,sum-lc-S-3-all,sum-lc-alpha-0-all,sum-lc-alpha-1-all,sum-lc-alpha-2-all,sum-lc-alpha-3-all,sum-D_lc-chi-0-all,sum-D_lc-chi-1-all,sum-D_lc-chi-2-all,sum-D_lc-chi-3-all,sum-D_lc-Z-0-all,sum-D_lc-Z-1-all,sum-D_lc-Z-2-all,sum-D_lc-Z-3-all,sum-D_lc-I-0-all,sum-D_lc-I-1-all,sum-D_lc-I-2-all,sum-D_lc-I-3-all,sum-D_lc-T-0-all,sum-D_lc-T-1-all,sum-D_lc-T-2-all,sum-D_lc-T-3-all,sum-D_lc-S-0-all,sum-D_lc-S-1-all,sum-D_lc-S-2-all,sum-D_lc-S-3-all,sum-D_lc-alpha-0-all,sum-D_lc-alpha-1-all,sum-D_lc-alpha-2-all,sum-D_lc-alpha-3-all,sum-mc_CRY-chi-0-all,sum-mc_CRY-chi-1-all,sum-mc_CRY-chi-2-all,sum-mc_CRY-chi-3-all,sum-mc_CRY-Z-0-all,sum-mc_CRY-Z-1-all,sum-mc_CRY-Z-2-all,sum-mc_CRY-Z-3-all,sum-mc_CRY-I-0-all,sum-mc_CRY-I-1-all,sum-mc_CRY-I-2-all,sum-mc_CRY-I-3-all,sum-mc_CRY-T-0-all,sum-mc_CRY-T-1-all,sum-mc_CRY-T-2-all,sum-mc_CRY-T-3-all,sum-mc_CRY-S-0-all,sum-mc_CRY-S-1-all,sum-mc_CRY-S-2-all,sum-mc_CRY-S-3-all,sum-D_mc_CRY-chi-0-all,sum-D_mc_CRY-chi-1-all,sum-D_mc_CRY-chi-2-all,sum-D_mc_CRY-chi-3-all,sum-D_mc_CRY-Z-0-all,sum-D_mc_CRY-Z-1-all,sum-D_mc_CRY-Z-2-all,sum-D_mc_CRY-Z-3-all,sum-D_mc_CRY-I-0-all,sum-D_mc_CRY-I-1-all,sum-D_mc_CRY-I-2-all,sum-D_mc_CRY-I-3-all,sum-D_mc_CRY-T-0-all,sum-D_mc_CRY-T-1-all,sum-D_mc_CRY-T-2-all,sum-D_mc_CRY-T-3-all,sum-D_mc_CRY-S-0-all,sum-D_mc_CRY-S-1-all,sum-D_mc_CRY-S-2-all,sum-D_mc_CRY-S-3-all,id
0,7.322789999999999,5.6310699999999985,7.322789999999999,0.8948530000000001,1954.65,2184.3252467165,0.5465800000000001,0.610804,60.6336,123.85599999999998,222.76800000000003,221.8032,324.0,556.0,660.0,1080.0,6.0,16.0,30.0,24.0,44.0,124.0,144.0,122.0,3.3157999999999994,7.978399999999999,11.819,12.210799999999995,275.22,1041.7200000000003,1451.2200000000007,1180.8200000000004,0.0,10.840000000000005,25.0,6.48,0.0,40.0,130.0,30.0,0.0,0.0,0.0,0.0,0.0,-2.0,26.0,18.0,0.0,1.1999999999999995,6.4,1.4,0.0,-43.60000000000001,-15.6,-15.4,837.1654000000003,1517.7419999999993,2351.6723999999995,2374.926,3496.0,6180.0,8280.0,8712.0,114.0,216.0,332.0,336.0,548.0,1216.0,1380.0,1504.0,46.57619999999999,99.7648,131.81640000000002,138.4656,71.0016,52.63199999999999,123.63359999999996,112.35039999999998,384.0,288.0,672.0,544.0,6.0,6.0,12.0,12.0,6.0,18.0,24.0,30.0,3.1973999999999987,3.3726000000000003,6.5699999999999985,6.073600000000001,168.54,359.34,527.88,541.66,0.0,5.340000000000002,5.340000000000002,8.62,0.0,12.0,12.0,28.0,0.0,0.0,0.0,0.0,0.0,-12.0,-12.0,-18.0,0.0,-0.2400000000000002,-0.2400000000000002,0.4399999999999997,0.0,-36.00000000000001,-36.00000000000001,-38.60000000000001,21.78,181.632,166.31999999999996,509.652,7200.0,7680.0,25920.0,21600.0,8.0,32.0,48.0,96.0,128.0,320.0,672.0,864.0,13.728800000000005,30.6016,65.39520000000003,93.06240000000004,0.0,-57.27999999999999,-21.6,-150.48,0.0,704.0,576.0,2160.0,0.0,0.0,0.0,0.0,0.0,48.0,24.0,168.0,0.0,18.56,12.960000000000004,54.72000000000001,0
1,8.30644,6.40515,8.30511,0.7520589999999999,2477.68,3294.5287537280988,0.72628,0.965723,15.8404,10.149,20.298,46.28740000000001,81.0,54.0,108.0,207.0,1.0,1.0,2.0,4.0,1.0,3.0,6.0,6.0,0.5041,0.5467,1.0934,1.846,13.987600000000002,42.26200000000001,84.52400000000002,98.73600000000002,0.0,1.4300000000000002,2.8600000000000003,4.29,0.0,3.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.0,-2.0,0.0,-0.06000000000000005,-0.1200000000000001,0.2399999999999999,0.0,-7.56,-15.12,-11.44,282.7586,452.421,654.2471999999998,659.1878,1360.0,2136.0,2880.0,2202.0,34.0,62.0,84.0,88.0,146.0,318.0,324.0,256.0,16.157799999999995,31.61620000000001,39.53560000000001,34.7368,35.5008,26.315999999999995,61.81679999999999,52.0816,192.0,144.0,336.0,200.0,3.0,3.0,6.0,6.0,3.0,9.0,12.0,12.0,1.5986999999999998,1.6863,3.285,2.6207000000000003,84.27,179.67000000000004,263.94,249.206,0.0,2.6700000000000004,2.6700000000000004,5.5,0.0,6.0,6.0,23.0,0.0,0.0,0.0,0.0,0.0,-6.0,-6.0,-6.0,0.0,-0.1200000000000001,-0.1200000000000001,0.7899999999999998,0.0,-18.000000000000004,-18.000000000000004,-15.220000000000002,10.89,90.816,83.16,254.826,3600.0,3840.0,12960.0,10800.0,4.0,16.0,24.0,48.0,64.0,160.0,336.0,432.0,6.8644000000000025,15.3008,32.6976,46.53120000000001,0.0,-28.64,-10.8,-75.23999999999998,0.0,352.0,288.0,1080.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,84.0,0.0,9.28,6.48,27.36000000000001,1
2,5.86163,3.90086,5.77834,1.12802,1039.38,921.4198329816847,0.3620600000000001,0.32097000000000003,33.265190909090904,51.43249545454545,102.91346363636362,120.81104090909088,274.90909090909093,498.7272727272728,521.4545454545455,602.1818181818182,3.0,6.0,11.545454545454545,14.09090909090909,14.59090909090909,37.68181818181818,52.13636363636364,52.31818181818181,1.817847727272727,3.815775,5.78386590909091,6.520245454545454,234.6593181818181,523.8065909090908,666.7675,775.6681818181818,0.0,2.8138636363636365,7.897500000000001,10.65568181818182,0.0,12.431818181818182,43.15909090909091,63.38636363636364,0.0,0.0,0.0,0.0,0.0,-2.9545454545454546,-2.5454545454545454,3.6363636363636367,0.0,0.16159090909090898,1.2084090909090903,2.352727272727273,0.0,-11.429545454545455,-15.215909090909095,-5.427272727272736,659.4091999999998,1240.1556,2101.702,2381.1946000000007,3548.0,7164.0,9304.0,10718.0,88.0,176.0,290.0,340.0,466.0,1114.0,1434.0,1662.0,39.249700000000026,89.66720000000002,130.8884,150.38300000000004,35.5008,26.315999999999995,61.81679999999999,53.0104,192.0,144.0,336.0,296.0,3.0,3.0,6.0,6.0,3.0,9.0,12.0,16.0,1.5986999999999998,1.6863,3.285,3.1572500000000003,84.27,179.67000000000004,263.94,328.865,0.0,2.6700000000000004,2.6700000000000004,5.23,0.0,6.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,-6.0,-6.0,-10.0,0.0,-0.1200000000000001,-0.1200000000000001,0.05499999999999984,0.0,-18.000000000000004,-18.000000000000004,-30.25,10.89,90.816,83.16,254.826,3600.0,3840.0,12960.0,10800.0,4.0,16.0,24.0,48.0,64.0,160.0,336.0,432.0,6.8644000000000025,15.3008,32.69760000000001,46.53120000000001,0.0,-28.64,-10.8,-75.23999999999998,0.0,352.0,288.0,1080.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,84.0,0.0,9.28,6.48,27.36000000000001,2
3,8.19427,6.758589999999999,8.08949,0.8556619999999999,2179.01,2546.577971208258,0.67052,0.7836270000000001,7.0756000000000006,6.783,13.566,30.935800000000004,2809.0,318.0,636.0,1219.0,1.0,1.0,2.0,4.0,1.0,3.0,6.0,6.0,4.1616,1.5708,3.1416,5.303999999999999,1082.41,371.77,743.54,868.56,0.0,0.11000000000000032,0.22000000000000064,-0.9899999999999992,0.0,47.0,94.0,189.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.0,-2.0,0.0,1.27,2.54,5.5600000000000005,0.0,21.6,43.2,105.2,358.3788,659.6339999999999,1016.6532,1161.8766,4452.0,3648.0,5616.0,6492.0,48.0,96.0,144.0,174.0,240.0,576.0,768.0,814.0,26.2919,51.35900000000001,74.27799999999998,82.97820000000002,35.5008,26.315999999999995,61.81679999999999,51.0152,192.0,144.0,336.0,416.0,3.0,3.0,6.0,6.0,3.0,9.0,12.0,14.0,1.5986999999999998,1.6863,3.285,3.39815,84.27,179.67000000000004,263.94,362.52,0.0,2.6700000000000004,2.6700000000000004,5.8100000000000005,0.0,6.0,6.0,-4.0,0.0,0.0,0.0,0.0,0.0,-6.0,-6.0,-8.0,0.0,-0.1200000000000001,-0.1200000000000001,-0.27500000000000024,0.0,-18.000000000000004,-18.000000000000004,-36.60000000000001,10.89,90.816,83.15999999999998,254.826,3600.0,3840.0,12960.0,10800.0,4.0,16.0,24.0,48.0,64.0,160.0,336.0,432.0,6.8644000000000025,15.3008,32.69760000000001,46.53120000000001,0.0,-28.64,-10.8,-75.23999999999998,0.0,352.0,288.0,1080.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,84.0,0.0,9.28,6.48,27.36000000000001,3
4,10.57893,6.82405,10.57893,0.6712239999999999,2113.75,3149.097767660275,0.6769200000000001,1.00849,28.840800000000005,43.779,48.2042,92.2006,507.0,237.0,440.5,783.5,3.0,6.0,6.0,11.5,15.0,27.0,35.5,65.0,2.3139000000000003,2.8422,4.009499999999999,7.324350000000001,401.88,472.80000000000007,717.33,1265.1,0.0,4.17,3.055000000000001,5.850000000000001,0.0,36.0,35.5,65.0,0.0,0.0,0.0,0.0,0.0,3.0,-5.5,-7.5,0.0,1.44,0.6099999999999999,1.4,0.0,7.799999999999999,0.14999999999999505,3.7999999999999936,579.3764,1155.7769999999996,1773.9364,2253.0268,4532.0,6168.0,9908.0,12900.0,80.0,166.0,256.0,324.0,422.0,1038.0,1488.0,1744.0,40.686400000000006,87.83340000000004,132.9088,167.0052,32.9088,33.047999999999995,73.00959999999998,59.13439999999999,177.0,180.0,434.0,360.0,3.0,4.0,8.0,7.0,6.0,18.0,24.0,22.0,1.6283,2.2792000000000003,4.364999999999998,3.8459,110.94,287.02,484.54000000000013,464.52,0.0,2.7600000000000007,3.4800000000000004,4.7700000000000005,0.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,-6.0,-4.0,-7.0,0.0,-0.1200000000000001,0.01999999999999991,-0.04000000000000015,0.0,-19.8,-24.1,-32.2,7.22,63.84,58.13999999999999,130.796,1682.0,2262.0,2088.0,4988.0,2.0,10.0,12.0,24.0,50.0,110.0,180.0,280.0,3.8087999999999993,10.129199999999996,12.7512,24.564,0.0,-14.6,-7.799999999999999,-23.24,0.0,212.0,276.0,524.0,0.0,0.0,0.0,0.0,0.0,28.0,24.0,64.0,0.0,6.459999999999999,7.3199999999999985,15.319999999999995,4
5,8.63921,6.07609,8.63921,0.844986,1564.2,1851.1549303775448,0.4879600000000001,0.577477,31.6808,20.298,40.596,79.79899999999998,162.0,108.0,216.0,387.0,2.0,2.0,4.0,8.0,2.0,6.0,12.0,23.0,1.0082,1.0934,2.1868,4.0896,27.975200000000005,84.52400000000002,169.04800000000003,312.6640000000001,0.0,2.8600000000000003,5.7200000000000015,11.79,0.0,6.0,12.0,29.0,0.0,0.0,0.0,0.0,0.0,-4.0,-8.0,-15.0,0.0,-0.1200000000000001,-0.2400000000000002,-0.0800000000000004,0.0,-15.12,-30.24,-53.68000000000001,836.3351999999999,1657.602,2815.8108,3603.0470000000014,3322.0,6720.0,10224.0,12772.0,122.0,252.0,436.0,550.0,688.0,1716.0,2364.0,2762.0,49.19460000000001,118.48760000000006,182.27080000000007,224.63820000000007,32.9088,33.047999999999995,72.21919999999999,98.472,177.0,180.0,392.0,360.0,3.0,4.0,8.0,13.0,6.0,18.0,36.0,46.0,1.6283,2.2792000000000003,4.5,5.6459,110.94,287.02,510.44000000000005,690.22,0.0,2.7600000000000007,3.740000000000001,10.07,0.0,6.0,8.0,47.0,0.0,0.0,0.0,0.0,0.0,-6.0,-10.0,-7.0,0.0,-0.1200000000000001,-0.16000000000000014,2.06,0.0,-19.800000000000004,-27.6,-18.300000000000004,7.22,63.84,58.13999999999999,129.808,1682.0,2262.0,2088.0,4640.0,2.0,10.0,12.0,24.0,50.0,110.0,180.0,340.0,3.8087999999999993,10.129199999999996,12.7512,25.0608,0.0,-14.6,-7.799999999999999,-22.72,0.0,212.0,276.0,536.0,0.0,0.0,0.0,0.0,0.0,28.0,24.0,52.0,0.0,6.459999999999999,7.3199999999999985,14.959999999999996,5
6,19.93619,11.97919,18.96477,0.316911,1528.66,4823.625560488592,0.82032,2.58849,66.76183999999999,73.70471428571429,167.16813333333332,267.1162647619047,352.2190476190476,400.4,701.4476190476191,1067.4761904761906,5.0,8.104761904761903,19.31428571428572,29.314285714285717,14.314285714285711,49.15238095238095,85.88571428571426,102.4,2.609917142857144,4.5265,8.985005714285714,12.986499047619047,113.72259428571432,451.9849333333333,866.122819047619,1127.7393066666666,0.0,8.236666666666666,21.409904761904762,30.55361904761905,0.0,18.104761904761904,73.46666666666667,114.4952380952381,0.0,0.0,0.0,0.0,0.0,-13.104761904761903,-13.790476190476193,-9.971428571428572,0.0,-0.3620952380952385,1.6354285714285708,3.305333333333333,0.0,-51.585142857142856,-79.57409523809524,-90.6601904761905,1801.983,3514.6140000000014,5855.376399999999,6967.563800000003,7424.0,14640.0,21328.0,25638.0,254.0,516.0,860.0,1006.0,1376.0,3302.0,4224.0,4738.0,104.44460000000008,243.65880000000016,356.61560000000014,414.651,71.0016,52.63199999999999,123.63359999999996,96.492,384.0,288.0,672.0,528.0,6.0,6.0,12.0,11.0,6.0,18.0,23.0,32.0,3.1973999999999987,3.3726000000000003,6.5699999999999985,6.1831000000000005,168.54,359.34,527.88,658.79,0.0,5.340000000000002,5.340000000000002,9.790000000000003,0.0,12.0,12.0,22.0,0.0,0.0,0.0,0.0,0.0,-12.0,-11.0,-21.0,0.0,-0.2400000000000002,-0.2400000000000002,-0.4400000000000004,0.0,-36.00000000000001,-36.00000000000001,-66.00000000000001,21.66,156.864,116.28,273.144,5046.0,5568.0,4176.0,9744.0,6.0,24.0,24.0,48.0,96.0,192.0,288.0,464.0,11.426399999999996,24.177599999999995,25.5024,49.68,0.0,-36.96,-15.599999999999998,-52.56,0.0,504.0,552.0,1056.0,0.0,0.0,0.0,0.0,0.0,48.0,24.0,76.0,0.0,15.599999999999998,14.639999999999995,30.239999999999995,6
7,10.99134,8.79106,10.98004,0.475807,2251.27,4731.47725863638,0.7321200000000001,1.53869,11.8336,17.543999999999997,41.452,58.2736,64.0,96.0,160.0,184.0,1.0,2.0,5.0,7.0,4.0,14.0,24.0,24.0,0.5328999999999999,1.1242,2.2265,2.7521,28.09,119.78,227.37,254.4,0.0,1.7800000000000002,5.15,7.1400000000000015,0.0,4.0,20.0,33.0,0.0,0.0,0.0,0.0,0.0,-3.0,-2.0,2.0,0.0,-0.08000000000000007,0.5999999999999999,1.34,0.0,-12.000000000000002,-16.400000000000002,-10.900000000000002,575.4664,1156.935,1832.0468,2038.7998,2338.0,4776.0,6488.0,6712.0,86.0,174.0,276.0,314.0,450.0,1064.0,1344.0,1452.0,35.61660000000001,82.34380000000004,114.88520000000004,124.00820000000002,32.9088,33.047999999999995,70.09119999999999,54.98319999999999,177.0,180.0,322.0,298.0,3.0,4.0,8.0,6.0,6.0,18.0,23.0,22.0,1.6283,2.2792000000000003,3.9,3.3588,110.94,287.02,409.80000000000007,341.73,0.0,2.7600000000000007,4.44,2.3600000000000008,0.0,6.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,-6.0,-3.0,-6.0,0.0,-0.1200000000000001,0.6399999999999999,-0.10000000000000007,0.0,-19.8,-14.0,-17.700000000000006,7.22,63.84,58.13999999999999,127.148,1682.0,2262.0,2088.0,4060.0,2.0,10.0,12.0,24.0,50.0,110.0,180.0,260.0,3.8087999999999993,10.129199999999996,12.7512,22.8528,0.0,-14.6,-7.799999999999999,-21.32,0.0,212.0,276.0,556.0,0.0,0.0,0.0,0.0,0.0,28.0,24.0,68.0,0.0,6.459999999999999,7.3199999999999985,16.56,7
8,9.34691,7.3383,9.34691,0.588969,2059.56,3496.8903286930213,0.6168399999999999,1.04732,11.8336,17.543999999999997,41.452,60.63573333333332,64.0,96.0,160.0,253.33333333333331,1.0,2.0,5.0,7.0,4.0,14.0,24.0,33.333333333333336,0.5328999999999998,1.1242,2.2265,3.2339,28.09,119.78,227.37,313.93666666666667,0.0,1.7800000000000005,5.15,6.453333333333332,0.0,4.0,20.0,24.33333333333333,0.0,0.0,0.0,0.0,0.0,-3.0,-2.0,-2.6666666666666665,0.0,-0.08000000000000007,0.5999999999999998,0.6799999999999997,0.0,-12.000000000000002,-16.400000000000002,-22.133333333333336,770.6386000000001,1577.9910000000011,2618.8948,3056.7594000000013,2848.0,6000.0,8140.0,8922.0,120.0,242.0,408.0,488.0,650.0,1570.0,1992.0,2118.0,45.62320000000002,108.86260000000006,156.48400000000004,174.08640000000003,32.9088,33.047999999999995,70.09119999999999,47.444,177.0,180.0,322.0,200.0,3.0,4.0,8.0,6.0,6.0,18.0,23.0,18.0,1.6283,2.2792000000000003,3.9,2.8188,110.94,287.02,409.80000000000007,329.8900000000001,0.0,2.7600000000000007,4.44,4.84,0.0,6.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,-6.0,-3.0,-4.0,0.0,-0.1200000000000001,0.6399999999999999,0.6199999999999999,0.0,-19.800000000000004,-14.000000000000002,-16.1,7.22,63.84,58.13999999999999,127.148,1682.0,2262.0,2088.0,4060.0,2.0,10.0,12.0,24.0,50.0,110.0,180.0,260.0,3.8087999999999993,10.129199999999996,12.7512,22.852799999999995,0.0,-14.6,-7.799999999999999,-21.320000000000004,0.0,212.0,276.0,556.0,0.0,0.0,0.0,0.0,0.0,28.0,24.0,68.0,0.0,6.459999999999999,7.3199999999999985,16.559999999999995,8
9,16.03141,12.1731,16.03117,0.32424400000000003,1560.75,4813.504644650326,0.8294800000000001,2.5582000000000003,46.208,105.64,90.896,178.59999999999997,245.0,280.0,434.0,763.0,5.0,15.0,12.0,24.0,45.0,81.0,108.0,192.0,2.8125,5.6625,6.330000000000001,11.76,273.80000000000007,751.1000000000001,902.8000000000003,1654.6400000000006,0.0,10.85,6.580000000000003,14.210000000000004,0.0,65.0,22.0,59.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,8.0,0.0,3.6999999999999993,0.5599999999999999,2.32,0.0,9.500000000000002,-33.2,-46.0,1246.3788000000004,2550.29,4178.250400000001,5822.426,5028.0,10280.0,16012.0,19208.0,184.0,380.0,636.0,908.0,1016.0,2640.0,4100.0,4928.0,75.30800000000005,179.8580000000001,282.2868,368.42520000000013,71.0016,52.63199999999999,123.63359999999996,122.80799999999998,384.0,288.0,672.0,672.0,6.0,6.0,12.0,14.0,6.0,18.0,26.0,48.0,3.1973999999999987,3.3726000000000003,6.5699999999999985,7.8694000000000015,168.54,359.34,527.88,838.46,0.0,5.340000000000002,5.340000000000002,12.46,0.0,12.0,12.0,28.0,0.0,0.0,0.0,0.0,0.0,-12.0,-14.0,-34.0,0.0,-0.2400000000000002,-0.2400000000000002,-0.5600000000000005,0.0,-36.00000000000001,-36.00000000000001,-84.00000000000001,21.66,156.864,116.28,273.144,5046.0,5568.0,4176.0,9744.0,6.0,24.0,24.0,48.0,96.0,192.0,288.0,512.0,11.426399999999996,24.177599999999995,25.5024,49.68,0.0,-36.96,-15.599999999999998,-52.56,0.0,504.0,552.0,1056.0,0.0,0.0,0.0,0.0,0.0,48.0,24.0,64.0,0.0,15.599999999999998,14.639999999999995,30.239999999999995,9
10,16.853180000000002,13.35808,16.853180000000002,0.294523,1509.92,5126.662433833692,0.84916,2.8831700000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2163.2028000000005,4373.352000000001,7444.1248,10023.107999999997,8808.0,18144.0,27808.0,30984.0,324.0,672.0,1152.0,1616.0,1824.0,4752.0,7280.0,8208.0,134.49960000000004,321.55200000000013,505.08800000000014,628.2192000000001,142.0032,105.26399999999997,247.26719999999992,245.61599999999987,768.0,576.0,1344.0,1344.0,12.0,12.0,24.0,28.0,12.0,36.0,52.0,96.0,6.394799999999997,6.7452000000000005,13.140000000000002,15.7388,337.07999999999987,718.68,1055.76,1676.9199999999994,0.0,10.680000000000003,10.680000000000003,24.92000000000001,0.0,24.0,24.0,56.0,0.0,0.0,0.0,0.0,0.0,-24.0,-28.0,-68.0,0.0,-0.4800000000000004,-0.4800000000000004,-1.120000000000001,0.0,-72.00000000000001,-72.00000000000001,-168.00000000000003,43.32,313.728,232.56,546.288,10092.0,11136.0,8352.0,19488.0,12.0,48.0,48.0,96.0,192.0,384.0,576.0,1024.0,22.85279999999999,48.3552,51.0048,99.36,0.0,-73.91999999999999,-31.20000000000001,-105.12000000000003,0.0,1008.0,1104.0,2112.0,0.0,0.0,0.0,0.0,0.0,96.0,48.0,128.0,0.0,31.20000000000001,29.27999999999999,60.47999999999999,10
11,16.244870000000002,10.51814,16.2322,0.35977600000000004,1685.01,4683.4975095615055,0.8046399999999999,2.2365,59.16799999999999,87.71999999999998,216.376,202.1,320.0,480.0,616.0,872.0,5.0,10.0,27.0,24.0,20.0,74.0,102.0,128.0,2.6644999999999994,5.621,10.212700000000002,11.446400000000002,140.45,598.9,1004.35,1185.08,0.0,8.900000000000002,29.980000000000004,23.81,0.0,20.0,139.0,83.0,0.0,0.0,0.0,0.0,0.0,-17.0,3.0,-16.0,0.0,-0.4000000000000004,5.72,1.84,0.0,-60.00000000000001,-46.40000000000001,-96.40000000000002,1441.4618,2921.178,5009.680400000002,6067.765999999999,5756.0,11904.0,17732.0,21500.0,212.0,436.0,748.0,920.0,1184.0,2932.0,4284.0,5172.0,85.11080000000003,203.55720000000005,311.8044000000001,389.228,71.0016,52.63199999999999,123.63359999999996,122.80799999999998,384.0,288.0,672.0,672.0,6.0,6.0,12.0,14.0,6.0,18.0,26.0,48.0,3.1973999999999987,3.3726000000000003,6.5699999999999985,7.8694000000000015,168.54,359.34,527.88,838.46,0.0,5.340000000000002,5.340000000000002,12.46,0.0,12.0,12.0,28.0,0.0,0.0,0.0,0.0,0.0,-12.0,-14.0,-34.0,0.0,-0.2400000000000002,-0.2400000000000002,-0.5600000000000005,0.0,-36.00000000000001,-36.00000000000001,-84.00000000000001,21.66,156.864,116.28,273.144,5046.0,5568.0,4176.0,9744.0,6.0,24.0,24.0,48.0,96.0,192.0,288.0,512.0,11.426399999999996,24.177599999999995,25.5024,49.68,0.0,-36.96,-15.599999999999998,-52.56,0.0,504.0,552.0,1056.0,0.0,0.0,0.0,0.0,0.0,48.0,24.0,64.0,0.0,15.599999999999998,14.639999999999995,30.239999999999995,11
12,7.97032,6.40179,7.903339999999999,0.766382,1588.69,2072.9740521045637,0.46866,0.6115229999999999,35.5008,47.64399999999999,115.34319999999998,163.70959999999997,192.0,244.0,496.0,644.0,3.0,5.5,13.0,19.5,10.5,35.5,62.5,94.0,1.5986999999999998,2.9455500000000003,6.0809000000000015,8.756350000000001,84.27,311.375,570.81,876.8849999999999,0.0,5.07,11.19,19.490000000000006,0.0,13.5,42.0,75.5,0.0,0.0,0.0,0.0,0.0,-8.0,-7.5,-11.0,0.0,-0.020000000000000184,1.1599999999999997,2.24,0.0,-29.600000000000005,-38.8,-62.10000000000001,771.6207999999997,1589.3930000000007,2747.4904,3597.379800000001,2902.0,6128.0,9190.0,10728.0,118.0,242.0,424.0,566.0,666.0,1696.0,2426.0,2732.0,45.22940000000001,110.03540000000004,170.38000000000005,209.3374,32.9088,33.047999999999995,71.1552,85.9032,177.0,180.0,357.0,408.0,3.0,4.0,8.0,10.0,6.0,18.0,29.0,34.0,1.6283,2.2792000000000003,4.2,5.038,110.94,287.02,460.12,528.1100000000001,0.0,2.7600000000000007,4.090000000000002,5.820000000000001,0.0,6.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,-6.0,-7.0,-11.0,0.0,-0.1200000000000001,0.2399999999999999,0.5799999999999998,0.0,-19.800000000000004,-20.800000000000004,-23.90000000000001,7.22,63.83999999999999,58.13999999999999,128.47799999999998,1682.0,2262.0,2088.0,4350.0,2.0,10.0,12.0,24.0,50.0,110.0,180.0,320.0,3.8087999999999993,10.1292,12.7512,23.956799999999994,0.0,-14.6,-7.799999999999999,-22.020000000000003,0.0,212.0,276.0,546.0,0.0,0.0,0.0,0.0,0.0,28.0,24.0,56.0,0.0,6.459999999999999,7.3199999999999985,15.759999999999994,12
